Image,Algorithm,Strategy,Colour space,PSNR,SSIM,CIEDE2000,S-CIELAB,LPIPS,DreamSim
smile,Floyd-Steinberg,Weight-driven,CIEXYY,10.3650268164,0.237825233672,23.4519270343,26.8030554488,0.810208797455,0.497815728188
smile,Floyd-Steinberg,Weighted-nearest (α=0.5),RGB,10.2069597981,0.211421445186,23.723781386,24.3102784302,0.88932967186,0.461622059345
smile,Floyd-Steinberg,Weighted-nearest (α=0.5),CIELAB,10.3112300479,0.219654941712,23.5238334657,25.2427133148,0.852765083313,0.463493466377
smile,Floyd-Steinberg,Weighted-nearest (α=0.5),CIEXYY,10.4435859883,0.230693996351,23.3368301901,25.6482987861,0.828589916229,0.478304386139
smile,Floyd-Steinberg,Softmax (α=0.5),RGB,8.34390038079,0.0375246202214,28.4948852548,18.7632284439,1.27078354359,0.0986101031303
smile,Floyd-Steinberg,Softmax (α=0.5),CIELAB,8.18566184778,0.0285537848134,28.4527700748,19.0494082672,1.2400033474,0.089715719223
smile,Floyd-Steinberg,Softmax (α=0.5),CIEXYY,9.81211512379,0.0721996346457,24.7744943396,13.5328323568,1.09937262535,0.43163383007
smile,Floyd-Steinberg,Error-scaled (scale),RGB,11.4193051543,0.141158094306,23.0367734275,15.8171364569,1.07254433632,0.133054316044
smile,Floyd-Steinberg,Error-scaled (scale),CIELAB,9.68942394944,0.0820018978421,23.9768849936,15.2685813203,1.13220477104,0.107243359089
smile,Floyd-Steinberg,Error-scaled (scale),CIEXYY,11.5697880347,0.112660441811,22.1075315535,18.1157529014,1.13361489773,0.212889015675
smile,Floyd-Steinberg,Error-scaled (weighted_target),RGB,8.34628192388,0.0339092887121,28.1035704277,18.5747160832,1.22012805939,0.0396546125412
smile,Floyd-Steinberg,Error-scaled (weighted_target),CIELAB,8.21429188241,0.0299752319943,28.2829781036,19.0556794076,1.24372172356,0.0898894071579
smile,Floyd-Steinberg,Error-scaled (weighted_target),CIEXYY,10.5609635633,0.0390542957646,24.2811700711,16.8489584609,1.23452162743,0.274941384792
smile,Floyd-Steinberg,Error-scaled (confidence),RGB,9.93532178669,0.0902612005055,25.0946544195,14.8955083222,1.12084722519,0.0671110153198
smile,Floyd-Steinberg,Error-scaled (confidence),CIELAB,9.00803289352,0.046875974398,25.8629652212,16.4905459764,1.18171882629,0.0732800960541
smile,Floyd-Steinberg,Error-scaled (confidence),CIEXYY,10.9941054027,0.0620263679779,23.3267995454,16.8453951073,1.21024680138,0.19435441494
smooth-gradient,Floyd-Steinberg,Nearest-colour,RGB,11.8285215434,0.365373604429,15.1820480956,9.28895647556,0.584593355656,0.0141870975494
smooth-gradient,Floyd-Steinberg,Nearest-colour,CIELAB,11.4052139194,0.351628807806,14.2683190168,8.21296648826,0.623519003391,0.0584907531738
smooth-gradient,Floyd-Steinberg,Nearest-colour,CIEXYY,10.9257625872,0.350723236209,16.5605506418,9.80873783203,0.664872944355,0.165763378143
smooth-gradient,Floyd-Steinberg,Weight-driven,RGB,13.5387733922,0.704452359913,11.2836541564,12.3776677522,0.441579937935,0.241187274456
smooth-gradient,Floyd-Steinberg,Weight-driven,CIELAB,13.5387733922,0.704452359913,11.2836541564,12.3776677522,0.441579937935,0.241350233555
smooth-gradient,Floyd-Steinberg,Weight-driven,CIEXYY,13.538773922,0.704452431342,11.2836543596,12.3776673177,0.441579937935,0.241104483604
smooth-gradient,Floyd-Steinberg,Weighted-nearest (α=0.5),RGB,13.5116790234,0.701387563605,11.3365820036,12.3791321131,0.44412124157,0.249889791012
smooth-gradient,Floyd-Steinberg,Weighted-nearest (α=0.5),CIELAB,13.523678322,0.70291369956,11.3202949308,12.3727587068,0.443959236145,0.246219277382
smooth-gradient,Floyd-Steinberg,Weighted-nearest (α=0.5),CIEXYY,13.5333259919,0.703217439254,11.2970771213,12.3744662906,0.442848086357,0.242938637733
smooth-gradient,Floyd-Steinberg,Softmax (α=0.5),RGB,11.4675115243,0.382229296738,14.8319807949,10.1840276354,0.617826044559,0.0781632661819
smooth-gradient,Floyd-Steinberg,Softmax (α=0.5),CIELAB,11.4044033003,0.351519003147,14.2592550524,8.21756277338,0.625953495502,0.0589334368706
smooth-gradient,Floyd-Steinberg,Softmax (α=0.5),CIEXYY,12.2401903074,0.565270290583,12.4718607747,10.1315199089,0.530220329762,0.267006635666
smooth-gradient,Floyd-Steinberg,Error-scaled (scale),RGB,13.279385931,0.504770818313,11.708434615,8.15302388633,0.396519422531,0.0534350275993
smooth-gradient,Floyd-Steinberg,Error-scaled (scale),CIELAB,12.8786631209,0.504616200447,11.5871425595,9.16347652023,0.451244443655,0.0777881145477
smooth-gradient,Floyd-Steinberg,Error-scaled (scale),CIEXYY,12.3416306667,0.454940934095,12.5625093573,6.7704354523,0.520578861237,0.141773223877
smooth-gradient,Floyd-Steinberg,Error-scaled (weighted_target),RGB,11.9064101829,0.368951564569,15.1354966513,9.15219432172,0.574661374092,0.0169035792351
smooth-gradient,Floyd-Steinberg,Error-scaled (weighted_target),CIELAB,11.3960574351,0.352936306431,14.1693097468,8.36527414673,0.618002593517,0.0633438825607
smooth-gradient,Floyd-Steinberg,Error-scaled (weighted_target),CIEXYY,10.948354898,0.354110638898,16.4746453101,9.6313762603,0.661072075367,0.159151315689
smooth-gradient,Floyd-Steinberg,Error-scaled (confidence),RGB,12.7535037155,0.460480281347,12.9797725633,8.58943243827,0.447329938412,0.0236957073212
smooth-gradient,Floyd-Steinberg,Error-scaled (confidence),CIELAB,12.2809618543,0.45744567555,12.5370767573,8.85671122303,0.489794194698,0.0515551567078
smooth-gradient,Floyd-Steinberg,Error-scaled (confidence),CIEXYY,11.8086058706,0.387547300632,14.037586115,8.26595744239,0.566612243652,0.129053711891
smooth-gradient,Jarvis-Judice-Ninke,Nearest-colour,RGB,11.9079327165,0.365778609858,15.1328459307,9.16226249012,0.617322981358,0.0145362615585
smooth-gradient,Jarvis-Judice-Ninke,Nearest-colour,CIELAB,11.3984454302,0.35056661799,14.0952121359,8.38962155041,0.643515408039,0.055933713913
smooth-gradient,Jarvis-Judice-Ninke,Nearest-colour,CIEXYY,10.9415761468,0.354792548545,16.4883913421,9.7655126681,0.688200771809,0.168973207474
smooth-gradient,Jarvis-Judice-Ninke,Weight-driven,RGB,13.5387733922,0.704452359913,11.2836541564,12.3776677522,0.441579937935,0.241187274456
smooth-gradient,Jarvis-Judice-Ninke,Weight-driven,CIELAB,13.5387733922,0.704452359913,11.2836541564,12.3776677522,0.441579937935,0.241350233555
smooth-gradient,Jarvis-Judice-Ninke,Weight-driven,CIEXYY,13.538773922,0.704452431342,11.2836543596,12.3776673177,0.441579937935,0.241104483604
smooth-gradient,Jarvis-Judice-Ninke,Weighted-nearest (α=0.5),RGB,13.5125990889,0.701825092965,11.338201263,12.3743956374,0.445955812931,0.250525951385
smooth-gradient,Jarvis-Judice-Ninke,Weighted-nearest (α=0.5),CIELAB,13.5226664491,0.703047586319,11.3242506021,12.3636216881,0.44399356842,0.24386626482
smooth-gradient,Jarvis-Judice-Ninke,Weighted-nearest (α=0.5),CIEXYY,13.5364414743,0.70343407725,11.2897434134,12.3605774599,0.442898511887,0.244021594524
smooth-gradient,Jarvis-Judice-Ninke,Softmax (α=0.5),RGB,11.500319648,0.384951332233,14.7711519907,10.1595196701,0.649892508984,0.0919244289398
smooth-gradient,Jarvis-Judice-Ninke,Softmax (α=0.5),CIELAB,11.3962111188,0.350547938899,14.0841430371,8.40406944403,0.646112024784,0.0583413243294
smooth-gradient,Jarvis-Judice-Ninke,Softmax (α=0.5),CIEXYY,12.3283861297,0.574116969236,12.2898261321,10.030325598,0.528746604919,0.268840432167
smooth-gradient,Jarvis-Judice-Ninke,Error-scaled (scale),RGB,13.4085877344,0.510754437162,11.4421823864,8.26022347119,0.454491376877,0.0567643642426
smooth-gradient,Jarvis-Judice-Ninke,Error-scaled (scale),CIELAB,13.0323926471,0.512609418728,11.3606448302,9.34670465604,0.488681584597,0.0847161412239
smooth-gradient,Jarvis-Judice-Ninke,Error-scaled (scale),CIEXYY,12.5037363339,0.465506978942,12.1933300622,6.53410755061,0.544336020947,0.140938520432
smooth-gradient,Jarvis-Judice-Ninke,Error-scaled (weighted_target),RGB,11.9563969222,0.37150767088,15.0652821943,9.13695122958,0.607326090336,0.0209567546844
smooth-gradient,Jarvis-Judice-Ninke,Error-scaled (weighted_target),CIELAB,11.4161644166,0.354098562441,14.0144916901,8.47249567724,0.641461730003,0.065231025219
smooth-gradient,Jarvis-Judice-Ninke,Error-scaled (weighted_target),CIEXYY,10.9740317469,0.360225577975,16.3542103397,9.34538240962,0.675471961498,0.157116651535
smooth-gradient,Jarvis-Judice-Ninke,Error-scaled (confidence),RGB,12.8942968404,0.466637371933,12.7125856681,8.47168216401,0.499474108219,0.0292195081711
smooth-gradient,Jarvis-Judice-Ninke,Error-scaled (confidence),CIELAB,12.4099999237,0.463774481056,12.2894770306,9.00806614073,0.520853877068,0.0578345060349
smooth-gradient,Jarvis-Judice-Ninke,Error-scaled (confidence),CIEXYY,11.9416117093,0.395645946384,13.602114917,7.76199817309,0.587285876274,0.129358947277
smooth-gradient,Stucki,Nearest-colour,RGB,11.901899823,0.365574702942,15.1407717918,9.16258876817,0.583174943924,0.0140347480774
smooth-gradient,Stucki,Nearest-colour,CIELAB,11.3979044217,0.350415538198,14.1365517814,8.35961964615,0.620416641235,0.0592963695526
smooth-gradient,Stucki,Nearest-colour,CIEXYY,10.9383697705,0.353806208474,16.5008021218,9.76131652161,0.663549423218,0.169235408306
smooth-gradient,Stucki,Weight-driven,RGB,13.5387733922,0.704452359913,11.2836541564,12.3776677522,0.441579937935,0.241187274456
smooth-gradient,Stucki,Weight-driven,CIELAB,13.5387733922,0.704452359913,11.2836541564,12.3776677522,0.441579937935,0.241350233555
smooth-gradient,Stucki,Weight-driven,CIEXYY,13.538773922,0.704452431342,11.2836543596,12.3776673177,0.441579937935,0.241104483604
smooth-gradient,Stucki,Weighted-nearest (α=0.5),RGB,13.5121198215,0.701562109927,11.3376832236,12.3742435583,0.445693850517,0.250870227814
smooth-gradient,Stucki,Weighted-nearest (α=0.5),CIELAB,13.5228058835,0.702889437096,11.3236059714,12.3631752808,0.444149762392,0.245787858963
smooth-gradient,Stucki,Weighted-nearest (α=0.5),CIEXYY,13.5353643415,0.703324089,11.292605527,12.3644727346,0.442872613668,0.243771970272
smooth-gradient,Stucki,Softmax (α=0.5),RGB,11.4956000976,0.384158427383,14.7771618797,10.1536140743,0.622009932995,0.0939082503319
smooth-gradient,Stucki,Softmax (α=0.5),CIELAB,11.3963070289,0.350375336903,14.1224620381,8.37341204968,0.62010550499,0.0578451752663
smooth-gradient,Stucki,Softmax (α=0.5),CIEXYY,12.3012983477,0.571297349367,12.3442439006,10.0589372366,0.529412150383,0.268690228462
smooth-gradient,Stucki,Error-scaled (scale),RGB,13.3930906282,0.509828231375,11.4721406523,8.23813774654,0.41013687849,0.0561975240707
smooth-gradient,Stucki,Error-scaled (scale),CIELAB,13.0153769103,0.511711766171,11.3832973199,9.32037534968,0.454818964005,0.0836592912674
smooth-gradient,Stucki,Error-scaled (scale),CIEXYY,12.4846702733,0.464337215982,12.2323241071,6.55421044362,0.521361708641,0.141704797745
smooth-gradient,Stucki,Error-scaled (weighted_target),RGB,11.948712911,0.370879902954,15.0783229718,9.1379312506,0.573938727379,0.0204126834869
smooth-gradient,Stucki,Error-scaled (weighted_target),CIELAB,11.4094950625,0.353289710265,14.0363052622,8.46581932041,0.617161035538,0.0635138750076
smooth-gradient,Stucki,Error-scaled (weighted_target),CIEXYY,10.9683673644,0.358917139997,16.3721350759,9.35144249678,0.655593574047,0.15739518404
smooth-gradient,Stucki,Error-scaled (confidence),RGB,12.8803147274,0.465680148268,12.7412013989,8.47167228958,0.453172415495,0.0261341929436
smooth-gradient,Stucki,Error-scaled (confidence),CIELAB,12.392567898,0.462727472551,12.3167672163,8.98781001961,0.483456552029,0.0567366480827
smooth-gradient,Stucki,Error-scaled (confidence),CIEXYY,11.9259358605,0.394490398603,13.6496634928,7.80329850982,0.557547330856,0.128292858601
smooth-grainy,Floyd-Steinberg,Nearest-colour,RGB,12.2207986297,0.229862772821,25.1064149182,9.50226983097,0.686837494373,0.0123611688614
smooth-grainy,Floyd-Steinberg,Nearest-colour,CIELAB,11.4194644717,0.207525915909,22.3117070641,9.91018307927,0.805733978748,0.0268953442574
smooth-grainy,Floyd-Steinberg,Nearest-colour,CIEXYY,11.8098028496,0.170511786163,23.587849347,10.5260311014,0.780243456364,0.103104710579
smooth-grainy,Floyd-Steinberg,Weight-driven,RGB,12.4895989868,0.384028300533,20.0715526892,17.8101314272,0.474850982428,0.205657720566
smooth-grainy,Floyd-Steinberg,Weight-driven,CIELAB,12.4895989868,0.384028300533,20.0715526892,17.8101314272,0.474850982428,0.205600619316
smooth-grainy,Floyd-Steinberg,Weight-driven,CIEXYY,12.4895996033,0.384028364181,20.0715534275,17.8101307704,0.47485101223,0.205650806427
smooth-grainy,Floyd-Steinberg,Weighted-nearest (α=0.5),RGB,12.4894694935,0.385801289087,20.0642054825,17.826637617,0.472327470779,0.201503694057
smooth-grainy,Floyd-Steinberg,Weighted-nearest (α=0.5),CIELAB,12.4843278065,0.383817846355,20.0516250576,17.6270581336,0.473701894283,0.204690039158
smooth-grainy,Floyd-Steinberg,Weighted-nearest (α=0.5),CIEXYY,12.4896456913,0.383364431007,20.0525787969,17.7149936527,0.473312318325,0.206887722015
smooth-grainy,Floyd-Steinberg,Softmax (α=0.5),RGB,11.2000380509,0.232221022279,24.3004952267,14.3981567348,0.800629138947,0.0237217545509
smooth-grainy,Floyd-Steinberg,Softmax (α=0.5),CIELAB,11.4227779679,0.20778264227,22.3030138254,9.91103881321,0.798256278038,0.0253512859344
smooth-grainy,Floyd-Steinberg,Softmax (α=0.5),CIEXYY,11.7893560538,0.254889897473,22.582501222,9.36934797057,0.679123878479,0.103510856628
smooth-grainy,Floyd-Steinberg,Error-scaled (scale),RGB,13.0682648568,0.290692303489,22.1204988704,8.63198792725,0.529512941837,0.0214701294899
smooth-grainy,Floyd-Steinberg,Error-scaled (scale),CIELAB,12.2875441659,0.270468992827,19.6854119388,8.68698531216,0.632806122303,0.0351984500885
smooth-grainy,Floyd-Steinberg,Error-scaled (scale),CIEXYY,11.3694361036,0.183403742184,23.9856177525,12.3129877675,0.790704071522,0.117889821529
smooth-grainy,Floyd-Steinberg,Error-scaled (weighted_target),RGB,12.4211080595,0.245958080824,24.731618152,9.5999480441,0.660255551338,0.0126566290855
smooth-grainy,Floyd-Steinberg,Error-scaled (weighted_target),CIELAB,11.6730943114,0.22685215482,21.7898347187,9.93329281645,0.7599132061,0.0294715762138
smooth-grainy,Floyd-Steinberg,Error-scaled (weighted_target),CIEXYY,11.8183655829,0.175415978557,23.5461316568,10.6414201451,0.780586838722,0.117249727249
smooth-grainy,Floyd-Steinberg,Error-scaled (confidence),RGB,12.6450857715,0.265295126649,23.4633551755,8.86380076433,0.597266256809,0.0147347450256
smooth-grainy,Floyd-Steinberg,Error-scaled (confidence),CIELAB,11.9141850306,0.248467850558,20.7273770596,8.91757541057,0.706353664398,0.0235488414764
smooth-grainy,Floyd-Steinberg,Error-scaled (confidence),CIEXYY,11.3631858091,0.171531900206,24.207026627,12.2301126133,0.824763298035,0.112658143044
smooth-grainy,Jarvis-Judice-Ninke,Nearest-colour,RGB,12.4497138964,0.248025833341,24.6654307139,9.59960601932,0.770883500576,0.0131821036339
smooth-grainy,Jarvis-Judice-Ninke,Nearest-colour,CIELAB,11.7153744491,0.229787984342,21.6921140264,9.93865745562,0.853306174278,0.0272467136383
smooth-grainy,Jarvis-Judice-Ninke,Nearest-colour,CIEXYY,11.8224464311,0.172873547738,23.4731509574,10.620814886,0.854803621769,0.115825533867
smooth-grainy,Jarvis-Judice-Ninke,Weight-driven,RGB,12.4895989868,0.384028300533,20.0715526892,17.8101314272,0.474850982428,0.205657720566
smooth-grainy,Jarvis-Judice-Ninke,Weight-driven,CIELAB,12.4895989868,0.384028300533,20.0715526892,17.8101314272,0.474850982428,0.205600619316
smooth-grainy,Jarvis-Judice-Ninke,Weight-driven,CIEXYY,12.4895996033,0.384028364181,20.0715534275,17.8101307704,0.47485101223,0.205650806427
smooth-grainy,Jarvis-Judice-Ninke,Weighted-nearest (α=0.5),RGB,12.4957307755,0.387047557788,20.0566415583,17.8720752384,0.472447216511,0.200917005539
smooth-grainy,Jarvis-Judice-Ninke,Weighted-nearest (α=0.5),CIELAB,12.4915826719,0.384147166493,20.041739465,17.6665805931,0.472709238529,0.205867171288
smooth-grainy,Jarvis-Judice-Ninke,Weighted-nearest (α=0.5),CIEXYY,12.4921887987,0.383407378501,20.0419102005,17.6949439439,0.473586261272,0.20666706562
smooth-grainy,Jarvis-Judice-Ninke,Softmax (α=0.5),RGB,11.3340756872,0.248396804216,23.9073007137,14.5279035066,0.856832206249,0.0315089225769
smooth-grainy,Jarvis-Judice-Ninke,Softmax (α=0.5),CIELAB,11.7113270346,0.22976816469,21.6942842543,9.95199015872,0.852166175842,0.0278686881065
smooth-grainy,Jarvis-Judice-Ninke,Softmax (α=0.5),CIEXYY,11.9141734879,0.265286353853,22.3206910625,9.5942628709,0.702350795269,0.11584854126
smooth-grainy,Jarvis-Judice-Ninke,Error-scaled (scale),RGB,13.3430201114,0.308239197096,21.5450900123,8.89006989103,0.599285840988,0.0253304243088
smooth-grainy,Jarvis-Judice-Ninke,Error-scaled (scale),CIELAB,12.5491514413,0.285109024113,19.0608081673,8.87065995587,0.695099234581,0.0390731096268
smooth-grainy,Jarvis-Judice-Ninke,Error-scaled (scale),CIEXYY,11.404535839,0.189067032352,23.7203135957,12.2164146076,0.862450242043,0.126081645489
smooth-grainy,Jarvis-Judice-Ninke,Error-scaled (weighted_target),RGB,12.5617001969,0.25871879177,24.5135179928,9.66204140334,0.743445277214,0.0165026187897
smooth-grainy,Jarvis-Judice-Ninke,Error-scaled (weighted_target),CIELAB,11.8386535219,0.243049324154,21.3545195358,10.0896146902,0.80760294199,0.0324546098709
smooth-grainy,Jarvis-Judice-Ninke,Error-scaled (weighted_target),CIEXYY,11.7523323636,0.177314040212,23.6137850182,10.9911519134,0.85466581583,0.130492866039
smooth-grainy,Jarvis-Judice-Ninke,Error-scaled (confidence),RGB,12.9173161488,0.283796500522,22.8556788872,8.92686679112,0.670546889305,0.0163252949715
smooth-grainy,Jarvis-Judice-Ninke,Error-scaled (confidence),CIELAB,12.2194597178,0.267110539631,20.0315544072,8.91648573414,0.758543670177,0.0279279351234
smooth-grainy,Jarvis-Judice-Ninke,Error-scaled (confidence),CIEXYY,11.3806988328,0.175678240731,24.0050665136,12.1554439537,0.897440314293,0.12740033865
smooth-grainy,Stucki,Nearest-colour,RGB,12.4237269781,0.246045473286,24.7139423492,9.59862480635,0.696648478508,0.0128889083862
smooth-grainy,Stucki,Nearest-colour,CIELAB,11.6722773764,0.227029832053,21.7769197925,9.94576877348,0.790303170681,0.0283620357513
smooth-grainy,Stucki,Nearest-colour,CIEXYY,11.8234069861,0.172639915423,23.4872956127,10.6188257525,0.799305617809,0.113927006721
smooth-grainy,Stucki,Weight-driven,RGB,12.4895989868,0.384028300533,20.0715526892,17.8101314272,0.474850982428,0.205657720566
smooth-grainy,Stucki,Weight-driven,CIELAB,12.4895989868,0.384028300533,20.0715526892,17.8101314272,0.474850982428,0.205600619316
smooth-grainy,Stucki,Weight-driven,CIEXYY,12.4895996033,0.384028364181,20.0715534275,17.8101307704,0.47485101223,0.205650806427
smooth-grainy,Stucki,Weighted-nearest (α=0.5),RGB,12.494336656,0.38694615394,20.0578829917,17.8740770714,0.471193104982,0.200516998768
smooth-grainy,Stucki,Weighted-nearest (α=0.5),CIELAB,12.4892225568,0.384125628722,20.0400181658,17.6368748625,0.472330629826,0.205068588257
smooth-grainy,Stucki,Weighted-nearest (α=0.5),CIEXYY,12.4917871932,0.383389951057,20.0428603857,17.6964404784,0.473480761051,0.206400215626
smooth-grainy,Stucki,Softmax (α=0.5),RGB,11.3212412585,0.246476246295,23.9464030868,14.4997945949,0.799954116344,0.0319644212723
smooth-grainy,Stucki,Softmax (α=0.5),CIELAB,11.6745890494,0.227075702972,21.7738793195,9.94486551704,0.789040088654,0.026972413063
smooth-grainy,Stucki,Softmax (α=0.5),CIEXYY,11.8984750238,0.263873778106,22.3519451162,9.58423128489,0.674199938774,0.111651599407
smooth-grainy,Stucki,Error-scaled (scale),RGB,13.3154234532,0.306574535233,21.5931657186,8.85391632589,0.534984648228,0.0241943597794
smooth-grainy,Stucki,Error-scaled (scale),CIELAB,12.5212660402,0.283534015953,19.1340307448,8.83764593973,0.633636236191,0.0385549068451
smooth-grainy,Stucki,Error-scaled (scale),CIEXYY,11.402124568,0.188519476667,23.75132674,12.2266551877,0.807174026966,0.12477850914
smooth-grainy,Stucki,Error-scaled (weighted_target),RGB,12.5444239419,0.257115727923,24.5373476147,9.65391989545,0.674973785877,0.016721367836
smooth-grainy,Stucki,Error-scaled (weighted_target),CIELAB,11.8198430488,0.240980479013,21.4128638822,10.0620327643,0.749199986458,0.0318559408188
smooth-grainy,Stucki,Error-scaled (weighted_target),CIEXYY,11.7586695759,0.176931836977,23.6101830694,10.9821666039,0.803047180176,0.130932092667
smooth-grainy,Stucki,Error-scaled (confidence),RGB,12.8873752785,0.281772042926,22.9114718001,8.91289139557,0.595936894417,0.0157033205032
smooth-grainy,Stucki,Error-scaled (confidence),CIELAB,12.1816085943,0.265158281645,20.1146381658,8.91759479642,0.693650901318,0.0268516540527
smooth-grainy,Stucki,Error-scaled (confidence),CIEXYY,11.3843174107,0.175378431432,24.0267899847,12.1415901158,0.840446591377,0.123986184597
spacebun-girl-10-palette,Floyd-Steinberg,Nearest-colour,RGB,10.8804844862,0.0874651347064,25.773527462,6.9173328659,0.935670018196,0.0283606648445
spacebun-girl-10-palette,Floyd-Steinberg,Nearest-colour,CIELAB,8.64081138707,0.0590124549452,26.5315053682,10.4730566234,1.15093457699,0.0471988916397
spacebun-girl-10-palette,Floyd-Steinberg,Nearest-colour,CIEXYY,10.7819201594,0.0914044869627,25.0608372001,3.37319053091,0.833720505238,0.0745517015457
spacebun-girl-10-palette,Floyd-Steinberg,Weight-driven,RGB,10.2876203954,0.402812987063,21.4202096928,18.6890335313,0.575368463993,0.320932269096
spacebun-girl-10-palette,Floyd-Steinberg,Weight-driven,CIELAB,10.2876203954,0.402812987063,21.4202096928,18.6890335313,0.575368463993,0.321009516716
spacebun-girl-10-palette,Floyd-Steinberg,Weight-driven,CIEXYY,10.2876203029,0.402813023706,21.4202103081,18.6890331377,0.575368404388,0.321051895618
spacebun-girl-10-palette,Floyd-Steinberg,Weighted-nearest (α=0.5),RGB,10.2656719295,0.387523598166,21.419162295,18.4782285113,0.587806344032,0.323360204697
spacebun-girl-10-palette,Floyd-Steinberg,Weighted-nearest (α=0.5),CIELAB,10.2622537613,0.393840911231,21.4479412552,18.5315755852,0.584836959839,0.318932235241
spacebun-girl-10-palette,Floyd-Steinberg,Weighted-nearest (α=0.5),CIEXYY,10.2665191874,0.3905754771,21.3682590444,18.3544851301,0.586243033409,0.320800840855
spacebun-girl-10-palette,Floyd-Steinberg,Softmax (α=0.5),RGB,10.2470561887,0.0831040777231,25.9387697584,8.09435447786,0.981957376003,0.0387967824936
spacebun-girl-10-palette,Floyd-Steinberg,Softmax (α=0.5),CIELAB,8.64041565278,0.0586139027552,26.5288620711,10.4675889069,1.14481365681,0.0472052693367
spacebun-girl-10-palette,Floyd-Steinberg,Softmax (α=0.5),CIEXYY,9.8711985086,0.27164649401,22.6805918341,10.9756103804,0.768104910851,0.336290299892
spacebun-girl-10-palette,Floyd-Steinberg,Error-scaled (scale),RGB,11.5707020646,0.186476583573,23.2471820362,6.98683929192,0.795724153519,0.0447190999985
spacebun-girl-10-palette,Floyd-Steinberg,Error-scaled (scale),CIELAB,9.26573329278,0.188084072715,23.6873844203,10.807479089,0.959257781506,0.0720258355141
spacebun-girl-10-palette,Floyd-Steinberg,Error-scaled (scale),CIEXYY,11.4640030006,0.234822571767,22.0920602273,4.36837716255,0.691981315613,0.0731966495514
spacebun-girl-10-palette,Floyd-Steinberg,Error-scaled (weighted_target),RGB,10.9785144244,0.0945983729707,25.6730228586,6.86020407855,0.927566826344,0.0328770875931
spacebun-girl-10-palette,Floyd-Steinberg,Error-scaled (weighted_target),CIELAB,8.56522592819,0.0670918743108,26.4094676036,10.9931587205,1.13113248348,0.0475481748581
spacebun-girl-10-palette,Floyd-Steinberg,Error-scaled (weighted_target),CIEXYY,10.8646308499,0.101044707437,24.7660630033,3.47560702354,0.789279043674,0.0786259770393
spacebun-girl-10-palette,Floyd-Steinberg,Error-scaled (confidence),RGB,11.2127950787,0.144136633077,24.5014313581,6.89458261298,0.879787564278,0.0318840742111
spacebun-girl-10-palette,Floyd-Steinberg,Error-scaled (confidence),CIELAB,8.95456080196,0.138217487428,25.0850371709,10.3539843624,1.05257463455,0.0533546209335
spacebun-girl-10-palette,Floyd-Steinberg,Error-scaled (confidence),CIEXYY,11.1053561643,0.176653275756,23.6824968444,3.53142817784,0.743211507797,0.0660924315453
spacebun-girl-10-palette,Jarvis-Judice-Ninke,Nearest-colour,RGB,10.9886812896,0.0951035325353,25.6509267222,6.8648378475,1.05108761787,0.0366159677505
spacebun-girl-10-palette,Jarvis-Judice-Ninke,Nearest-colour,CIELAB,8.57805711479,0.0683711706288,26.3359301182,11.0262508934,1.21696984768,0.0616661906242
spacebun-girl-10-palette,Jarvis-Judice-Ninke,Nearest-colour,CIEXYY,10.8633518684,0.0999711746652,24.7727376021,3.45278014643,0.874029874802,0.0806509852409
spacebun-girl-10-palette,Jarvis-Judice-Ninke,Weight-driven,RGB,10.2876203954,0.402812987063,21.4202096928,18.6890335313,0.575368463993,0.320932269096
spacebun-girl-10-palette,Jarvis-Judice-Ninke,Weight-driven,CIELAB,10.2876203954,0.402812987063,21.4202096928,18.6890335313,0.575368463993,0.321009516716
spacebun-girl-10-palette,Jarvis-Judice-Ninke,Weight-driven,CIEXYY,10.2876203029,0.402813023706,21.4202103081,18.6890331377,0.575368404388,0.321051895618
spacebun-girl-10-palette,Jarvis-Judice-Ninke,Weighted-nearest (α=0.5),RGB,10.2499754725,0.383271399486,21.452228534,18.4500107232,0.596733212471,0.324083149433
spacebun-girl-10-palette,Jarvis-Judice-Ninke,Weighted-nearest (α=0.5),CIELAB,10.2427395286,0.390453474168,21.4758562015,18.4820723216,0.588428616524,0.323228001595
spacebun-girl-10-palette,Jarvis-Judice-Ninke,Weighted-nearest (α=0.5),CIEXYY,10.2553271077,0.388107703585,21.3829967377,18.2403183557,0.596208512783,0.32553756237
spacebun-girl-10-palette,Jarvis-Judice-Ninke,Softmax (α=0.5),RGB,10.3290991877,0.0930796884766,25.7208981689,8.12188981231,1.07191169262,0.0534080862999
spacebun-girl-10-palette,Jarvis-Judice-Ninke,Softmax (α=0.5),CIELAB,8.57689220989,0.0682090856024,26.3336351958,11.0256136205,1.22019338608,0.0599852800369
spacebun-girl-10-palette,Jarvis-Judice-Ninke,Softmax (α=0.5),CIEXYY,9.93404620723,0.282213023311,22.5411999343,10.953125204,0.765035808086,0.349598228931
spacebun-girl-10-palette,Jarvis-Judice-Ninke,Error-scaled (scale),RGB,11.7492421896,0.198908299061,22.731525016,7.08449832369,0.904535651207,0.0559158921242
spacebun-girl-10-palette,Jarvis-Judice-Ninke,Error-scaled (scale),CIELAB,9.3267794404,0.205603157753,23.1651130237,11.2633791076,1.06234371662,0.086569070816
spacebun-girl-10-palette,Jarvis-Judice-Ninke,Error-scaled (scale),CIEXYY,11.6181598277,0.249210596846,21.537742585,4.71388695515,0.736015558243,0.0862459540367
